user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration,wait_time
166377,2019-09-10 00:00:00+03:00,in,False,-1,True,1,0,26,26
166377,2019-09-10 00:00:00+03:00,out,False,880028,True,19,0,552,552
166377,2019-09-10 00:00:00+03:00,out,False,880022,True,1,0,54,54
166377,2019-09-10 00:00:00+03:00,out,False,880028,False,29,2082,2256,174
166377,2019-09-10 00:00:00+03:00,out,False,880026,False,32,2451,2620,169
166377,2019-09-10 00:00:00+03:00,out,False,880022,False,2,88,91,3
166377,2019-09-10 00:00:00+03:00,out,False,880026,True,6,0,178,178
166377,2019-09-10 00:00:00+03:00,out,False,880022,True,1,0,54,54
166377,2019-09-11 00:00:00+03:00,in,False,-1,True,1,0,2,2
166377,2019-09-11 00:00:00+03:00,out,False,880026,False,16,1452,1529,77
166377,2019-09-11 00:00:00+03:00,out,False,880022,False,5,479,533,54
166377,2019-09-11 00:00:00+03:00,out,False,880028,False,22,2226,2423,197
166377,2019-09-11 00:00:00+03:00,out,False,880022,True,3,0,92,92
166377,2019-09-11 00:00:00+03:00,in,False,880028,False,1,152,158,6
166377,2019-09-11 00:00:00+03:00,out,True,880022,True,2,0,0,0
166377,2019-09-11 00:00:00+03:00,out,False,880028,True,6,0,144,144
166377,2019-09-11 00:00:00+03:00,out,False,880026,True,5,0,86,86
166377,2019-09-11 00:00:00+03:00,out,False,880028,True,6,0,144,144
166377,2019-09-11 00:00:00+03:00,out,False,880022,True,3,0,92,92
166377,2019-09-12 00:00:00+03:00,in,False,880028,False,1,69,73,4
166377,2019-09-12 00:00:00+03:00,out,False,880028,True,10,0,297,297
166377,2019-09-12 00:00:00+03:00,out,False,880028,False,16,1030,1161,131
166377,2019-09-12 00:00:00+03:00,in,False,880020,False,1,45,49,4
166377,2019-09-12 00:00:00+03:00,out,False,880022,True,6,0,232,232
166377,2019-09-12 00:00:00+03:00,out,False,880026,False,25,2311,2403,92
166377,2019-09-12 00:00:00+03:00,out,False,880026,True,3,0,118,118
166377,2019-09-12 00:00:00+03:00,in,False,-1,True,4,0,77,77
166377,2019-09-12 00:00:00+03:00,out,False,880022,False,1,147,150,3
166377,2019-09-12 00:00:00+03:00,in,False,880020,False,1,45,49,4
166377,2019-09-12 00:00:00+03:00,out,False,880028,False,16,1030,1161,131
166377,2019-09-13 00:00:00+03:00,out,False,880026,False,25,1906,2034,128
166377,2019-09-13 00:00:00+03:00,out,False,880028,True,3,0,63,63
166377,2019-09-13 00:00:00+03:00,out,False,880022,True,3,0,116,116
166377,2019-09-13 00:00:00+03:00,out,False,880028,False,26,2569,2861,292
166377,2019-09-13 00:00:00+03:00,out,False,880022,False,1,71,74,3
166377,2019-09-13 00:00:00+03:00,in,False,880020,False,1,39,43,4
166377,2019-09-13 00:00:00+03:00,out,False,880026,True,11,0,138,138
166377,2019-09-16 00:00:00+03:00,out,False,880026,True,7,0,99,99
166377,2019-09-16 00:00:00+03:00,out,False,880028,True,15,0,229,229
166377,2019-09-16 00:00:00+03:00,out,False,880026,False,31,2587,2797,210
166377,2019-09-16 00:00:00+03:00,in,False,880026,False,1,28,34,6
166377,2019-09-16 00:00:00+03:00,out,False,880028,False,22,3047,3224,177
166377,2019-09-16 00:00:00+03:00,in,False,-1,True,8,0,119,119
166377,2019-09-16 00:00:00+03:00,out,False,880026,True,7,0,99,99
166377,2019-09-17 00:00:00+03:00,out,False,880022,False,1,126,128,2
166377,2019-09-17 00:00:00+03:00,in,False,880028,False,1,247,250,3
166377,2019-09-17 00:00:00+03:00,out,False,880028,True,23,0,651,651
166377,2019-09-17 00:00:00+03:00,in,False,-1,True,2,0,60,60
166377,2019-09-17 00:00:00+03:00,out,False,880026,False,16,790,946,156
166377,2019-09-17 00:00:00+03:00,out,False,880028,False,35,2507,2787,280
166377,2019-09-17 00:00:00+03:00,out,False,880022,True,7,0,212,212
166377,2019-09-17 00:00:00+03:00,out,False,880026,True,2,0,0,0
166377,2019-09-18 00:00:00+03:00,out,False,880026,False,4,299,315,16
166377,2019-09-18 00:00:00+03:00,out,False,880022,True,2,0,103,103
166377,2019-09-18 00:00:00+03:00,out,False,880028,False,20,2447,2634,187
166377,2019-09-18 00:00:00+03:00,out,False,880022,False,1,71,73,2
166377,2019-09-18 00:00:00+03:00,out,False,880026,True,2,0,38,38
166377,2019-09-18 00:00:00+03:00,out,False,880028,True,7,0,201,201
166377,2019-09-19 00:00:00+03:00,in,False,880028,False,1,21,23,2
166377,2019-09-19 00:00:00+03:00,out,False,880026,True,8,0,192,192
166377,2019-09-19 00:00:00+03:00,out,False,880022,False,2,359,364,5
166377,2019-09-19 00:00:00+03:00,out,False,880022,True,8,0,251,251
166377,2019-09-19 00:00:00+03:00,out,True,880022,True,1,0,1,1
166377,2019-09-19 00:00:00+03:00,out,False,880028,True,23,0,700,700
166377,2019-09-19 00:00:00+03:00,out,False,880028,False,18,1638,1775,137
166377,2019-09-19 00:00:00+03:00,out,False,880026,False,30,2666,2808,142
166377,2019-09-20 00:00:00+03:00,out,False,880028,True,17,0,552,552
166377,2019-09-20 00:00:00+03:00,out,False,880022,False,1,219,221,2
166377,2019-09-20 00:00:00+03:00,out,False,880022,True,10,0,509,509
166377,2019-09-20 00:00:00+03:00,out,False,880026,False,28,2310,2473,163
166377,2019-09-20 00:00:00+03:00,out,False,880028,False,17,1683,1848,165
166377,2019-09-20 00:00:00+03:00,in,False,880020,False,1,17,28,11
166377,2019-09-20 00:00:00+03:00,out,False,880026,True,15,0,393,393
166377,2019-09-23 00:00:00+03:00,out,False,880028,True,24,0,509,509
166377,2019-09-23 00:00:00+03:00,out,False,880026,True,13,0,401,401
166377,2019-09-23 00:00:00+03:00,out,False,880028,False,24,2181,2368,187
166377,2019-09-23 00:00:00+03:00,out,False,880026,False,21,2375,2485,110
166377,2019-09-23 00:00:00+03:00,out,False,880022,True,2,0,13,13
166377,2019-09-23 00:00:00+03:00,out,True,880028,True,1,0,2,2
166377,2019-09-23 00:00:00+03:00,in,False,880026,False,1,43,49,6
166377,2019-09-23 00:00:00+03:00,out,False,880022,False,3,351,385,34
166377,2019-09-23 00:00:00+03:00,out,False,880026,False,21,2375,2485,110
166377,2019-09-24 00:00:00+03:00,out,False,880026,True,8,0,100,100
166377,2019-09-24 00:00:00+03:00,in,False,-1,True,2,0,4,4
166377,2019-09-24 00:00:00+03:00,in,False,880028,False,3,158,169,11
166377,2019-09-24 00:00:00+03:00,out,False,880028,True,13,0,520,520
166377,2019-09-24 00:00:00+03:00,out,False,880026,False,16,1666,1767,101
166377,2019-09-24 00:00:00+03:00,out,False,880022,False,3,353,366,13
166377,2019-09-24 00:00:00+03:00,out,False,880022,True,1,0,38,38
166377,2019-09-24 00:00:00+03:00,out,False,880028,False,26,2570,2755,185
166377,2019-09-25 00:00:00+03:00,out,False,880022,False,7,1316,1352,36
166377,2019-09-25 00:00:00+03:00,out,False,880022,True,8,0,423,423
166377,2019-09-25 00:00:00+03:00,out,False,880026,False,18,1862,1925,63
166377,2019-09-25 00:00:00+03:00,out,False,880028,True,14,0,193,193
166377,2019-09-25 00:00:00+03:00,out,False,880026,True,6,0,50,50
166377,2019-09-25 00:00:00+03:00,out,False,880028,False,22,1216,1352,136
166377,2019-09-25 00:00:00+03:00,out,False,880022,True,8,0,423,423
166377,2019-09-25 00:00:00+03:00,out,False,880026,True,6,0,50,50
166377,2019-09-26 00:00:00+03:00,out,False,880028,True,29,0,553,553
166377,2019-09-26 00:00:00+03:00,out,False,880026,False,16,1250,1308,58
166377,2019-09-26 00:00:00+03:00,out,False,880028,False,26,2303,2570,267
166377,2019-09-26 00:00:00+03:00,out,False,880022,False,3,2411,2419,8
166377,2019-09-26 00:00:00+03:00,out,False,880026,True,14,0,87,87
166377,2019-09-26 00:00:00+03:00,in,False,880028,False,1,88,96,8
166377,2019-09-26 00:00:00+03:00,out,False,880022,False,3,2411,2419,8
166377,2019-09-27 00:00:00+03:00,out,False,880026,False,11,1854,1897,43
166377,2019-09-27 00:00:00+03:00,out,False,880026,True,3,0,87,87
166377,2019-09-27 00:00:00+03:00,out,False,880022,False,1,84,86,2
166377,2019-09-27 00:00:00+03:00,out,False,880022,True,1,0,44,44
166377,2019-09-27 00:00:00+03:00,out,False,880028,False,19,921,1171,250
166377,2019-09-27 00:00:00+03:00,in,False,880026,False,1,6,12,6
166377,2019-09-27 00:00:00+03:00,out,False,880028,True,21,0,475,475
166377,2019-09-27 00:00:00+03:00,out,False,880028,False,19,921,1171,250
166377,2019-09-30 00:00:00+03:00,out,False,880020,False,4,724,749,25
166377,2019-09-30 00:00:00+03:00,out,False,880022,False,1,144,146,2
166377,2019-09-30 00:00:00+03:00,out,False,880020,True,4,0,12,12
166377,2019-10-01 00:00:00+03:00,out,False,880026,False,19,2023,2155,132
166377,2019-10-01 00:00:00+03:00,out,False,880020,False,1,106,108,2
166377,2019-10-01 00:00:00+03:00,out,False,880026,True,3,0,102,102
166377,2019-10-02 00:00:00+03:00,out,False,880026,True,3,0,69,69
166377,2019-10-02 00:00:00+03:00,in,False,880026,False,3,556,568,12
166377,2019-10-02 00:00:00+03:00,in,False,-1,True,3,0,86,86
166377,2019-10-02 00:00:00+03:00,out,False,880028,True,10,0,313,313
166377,2019-10-02 00:00:00+03:00,out,False,880028,False,19,1768,1957,189
166377,2019-10-02 00:00:00+03:00,out,False,880026,False,20,1762,1880,118
166377,2019-10-03 00:00:00+03:00,out,False,880020,False,1,71,73,2
166377,2019-10-03 00:00:00+03:00,out,False,880022,False,1,48,50,2
166377,2019-10-03 00:00:00+03:00,out,True,880026,True,2,0,0,0
166377,2019-10-03 00:00:00+03:00,out,False,880026,False,19,1367,1530,163
166377,2019-10-03 00:00:00+03:00,out,False,880028,False,19,1430,1565,135
166377,2019-10-03 00:00:00+03:00,in,False,880028,False,2,133,140,7
166377,2019-10-03 00:00:00+03:00,out,False,880028,True,24,0,680,680
166377,2019-10-03 00:00:00+03:00,in,False,-1,True,2,0,60,60
166377,2019-10-03 00:00:00+03:00,out,False,880026,True,1,0,23,23
166377,2019-10-03 00:00:00+03:00,out,False,880028,True,24,0,680,680
166377,2019-10-03 00:00:00+03:00,out,False,880026,True,1,0,23,23
166377,2019-10-04 00:00:00+03:00,out,False,880028,False,20,2393,2658,265
166377,2019-10-04 00:00:00+03:00,out,False,880028,True,19,0,447,447
